comment,antagonize,antagonize:confidence,condescending,condescending:confidence,dismissive,dismissive:confidence,hostile,hostile:confidence,sarcastic,sarcastic:confidence
"You'd have to read Tom Berger's other works for an answer to your strangely insensitive question, Motihari. You apparently have no understanding of what happens at the confluence of ethnic division and history. BB is obviously no further ahead.",1,0.7989,1,0.7989,1,0.7989,1,0.7989,0,0.6131
"Dual citizen ship is a No No. One can not serve two masters. When one bows to master one its but is facing master two and vice versa. You come to Canada embrace it. If one is sceptical, Just do not apply for citizen ship fair enough.",0,0.9629,0,0.9629,0,1.0,1,0.6143,0,1.0
Oh and he fixed EI. I know it pains you lefties that you will now have to work an entire year but the people paying the bills in this country are rather pleased.,1,0.8025,1,1.0,0,0.6019,1,0.6096,1,0.8025
It's a disgusting racket producing sludge by unsustainable means.,0,0.6048,0,0.6048,0,0.7991,1,0.6175,0,1.0
"Hadfield is an environmentalist as well as a scientist, you boobs. Is this party of hillbilly science deniers going to suddenly sing Hallelujah for a scientist and an environmentalist? Does the stupidity burn your mouth as you speak.",0,0.7749,0,0.7749,0,0.8088,1,0.9181,1,0.8436
I believe they are so stupid re power generation they actually think the likes of wind turbines could actually replace nuclear power.,1,0.6006,1,0.8148,0,0.6152,1,0.6006,0,0.6152
'my Canada'?Maybe that's the problem. Canada owns you more than you own Canada.,0,0.6099,0,0.6099,0,0.6099,1,0.6053,0,0.8066
Lmao you pathetic racists never fail to make me laugh,1,1.0,0,0.6711,0,0.7656,1,0.9008,0,0.8632
Congradulations Redrider you have the bottom 4 comments on this board. Never seen a 4 time looser before.,1,1.0,1,0.8038,1,0.8038,1,0.7782,1,0.8038
"I truly hope Brown wins tonight. Time somebody was in Wynne-bags face, hope he throws her under the bus. I will work and donate for and to the Conservatives in the next election we need to be rid of this woman and her cabal",0,0.6039,0,1.0,0,1.0,1,0.7922,0,1.0
PET tried to destroy Canada and may he burn in hell.,0,0.7939,0,1.0,0,0.7939,1,0.6012,0,0.7939
"I think you are talking about the second amendment, but in any case just a stupid comment.",1,0.843,1,0.843,1,0.6752,1,0.6644,0,1.0
lets go............ the sooner we get rid of this piece of filth the betterTime to take back Canada and her democracy,1,0.7589,0,0.768,0,0.8863,1,0.7234,0,0.9221
"Every time Harper speaks, we are reminded that he is yesterday's man.",0,0.62,0,0.6135,0,0.8058,1,0.6001,0,0.8058
"Coverage that reports what someone said is different from insults. Leitch's problem is the same as Trump's....she says such dumb things that simply reporting what she says looks like an attack piece, when it nothing more than news.",1,1.0,0,1.0,0,1.0,1,1.0,0,1.0
"He was mentally ill, nothing to do with leave or stay, political opportunism at its 'worst.",1,0.6164,0,0.7961,0,1.0,1,0.6164,0,1.0
"Roses are red, Violets are blue, Justin is stupid, And his voters are too.",1,0.8804,0,0.7276,0,0.8071,1,0.7225,0,0.9242
"Ms. Byrne, you are ignorant, uneducated and coarse. Go away. And Globe and Mail? Shame on you for giving her a forum. She adds NOTHING.",1,0.6046,0,0.6169,0,0.6026,1,0.6046,0,1.0
"NO. its what progs do. They are ridiculously divisive, accuse Conservatives of being divisive, and unfortunately people like you seem to love their lying hypocrisy.",1,0.7895,1,0.8129,0,0.7957,1,0.7895,0,0.6086
It's probably under 'L' for 'Leftist Scum'. or maybe under 'W' for 'willfully ignores my wisdom'.,1,1.0,1,1.0,0,0.6025,1,0.7872,0,0.6102
"'Complain all you want. The ontario liberals are bad, the Fed conservatives are bad.'Ok.Let's settle for 'politicians' are bad.",1,0.8021,0,0.7967,0,1.0,1,0.7967,0,0.7967
"Joe never had political smarts, Trudeau ate him alive.",1,0.6106,0,0.7918,0,1.0,1,0.6106,0,0.7965
"What a meaningless article, all I read was blah, blah and more blah....then I stopped reading..",1,0.7985,0,0.6185,0,0.6185,1,0.7985,1,0.6073
Just another media weasel. Why the f should we care?,0,0.6063,0,0.6063,0,0.6063,1,0.6033,0,1.0
'Get the f**k out of my sunny ways!',1,0.8058,0,0.6074,0,0.6074,1,0.8058,0,0.795
"Garbage autist, you missed trash collection yesterday, next time hop in and save everyone ssome time",1,0.9454,0,0.7169,0,0.6634,1,0.835,0,0.8813
"No truthful friend, but then folks like you have always had a problem with the truth.",0,0.6612,1,0.6876,0,0.8317,1,0.6633,0,1.0
Ah - no wonder when the white Christian man came they considered native canadians 'uncivilized' when their definition of civilzation was built on the wisdom of the Pope who considered individual conscience stupid.,0,0.6039,0,1.0,0,1.0,1,0.6034,0,1.0
"exactly, these pigs suck on the teat of the taxpayer engorging themselves, and then tell Canadians they need to raise taxes... and wage war on the front-line public service workers making modest incomes.",1,1.0,0,1.0,0,1.0,1,1.0,0,1.0
"I'm sure if Harper resigned, you'd call him cowardly. And if he remains, you'll claim that it's proof of his intransigence, pig-headedness and dictatorial nature.",1,0.8088,0,1.0,0,0.7929999999999999,1,0.608,0,1.0
'Get over yourselves'? Are you serious? You realize that we are talking about a racialized group that is being systemically oppressed and murdered by police? I wonder if you would say that if you were the mother of a black teen-aged boy?,1,0.8344,1,1.0,1,0.6626,1,0.6566,0,0.6808
"Hear, hear. The armchair spies are out in full force today. Doesn't matter what you think. This man has done more of significance for his country than either of you losers ever will.",1,0.6043,0,1.0,0,1.0,1,0.6043,0,1.0
"Putin, the preening sissy, makes Richard Simmons look butch.",1,0.7951,0,0.7934,0,0.7934,1,0.6001,0,0.805
"Given that only idiots and partisans repeat rumours, one could surmise that those given to speculate on such matters are lower than the worst one could think of Mike Duffy.",1,0.7335,1,0.7335,0,0.6262,1,0.6268,0,0.6338
What a bunch of horsecrap .,0,0.8437,0,0.8055,0,0.6919,1,0.7676,1,0.6168
I'm not an atheist.....I'm an anti theist. Down with all brain washing cults.,1,0.8099,0,0.9585,0,0.9585,1,0.7288,0,0.7048
I'm not sure whether you are one of the affected civil servants who understandably are not happy with this announcement or not. I do know that you have written one of the most annoying posts ever to appear on this sight. Get a life!,1,1.0,1,0.8047,0,0.6033,1,0.6015,0,1.0
"and we are to ignore the mental and physical abuse within the Christian Evangelical movement, the worst offenders being the Baptist and Pentecostals?",0,0.8116,0,1.0,0,0.8116,1,0.6002,0,0.6005
That religion crap is sure 'far out man'....people believe this putrid drivel? To the insane asylum you crazy bible thumping crackers.,1,0.7893,1,0.6014,0,0.7939,1,0.7893,0,1.0
Ford is a child. A real man would have resigned in disgrace.,0,0.6023,1,0.6023,0,1.0,1,0.6136,0,1.0
Ya but in Ontario the LIberals only rip off the tax payer. The Kadhar family rips off the country.,1,0.6713,0,0.6752,0,0.8282,1,0.6713,0,0.6701
"'Wente clearly says ' Men are idiots'No, she did not. Read the whole article....",1,1.0,0,0.7532,0,0.7532,1,0.7532,0,1.0
to Jim Young Burlington - maybe it's because she's a liar.,1,1.0,0,0.7514,0,0.7514,1,0.7514,0,1.0
Uncle Truth B. Known uncle fool is a batcrazy nut. He partitions bats and dines with partitioners. You need a neurosurgeon. Couillard could be the one!,1,0.8028,0,0.7982,0,0.7982,1,0.6101,0,0.7982
"...sure is a good thing CONs are spending our money monitoring these comments. the equallymonitored backbenchers are probably keeping tabs on here, too.",1,0.6617,0,0.674,0,0.674,1,0.6617,1,0.8344
@ StompinYet you are tone deaf when it comes to the countless Harper scandals over the years. You are a true Conservative supporter. Your team all the way even if it makes you a hypocrite.,1,1.0,1,1.0,0,0.6086,1,0.7953,0,1.0
'Harper went way over the top with the fear-mongering.'Creating and escalating fear is the definition of terrorism. Harper is consequently the most dangerous terrorist in Canada.,0,0.6118,0,0.8074,0,0.8074,1,0.7799,0,0.6118
"That's right. Police have a licence to fabricate, and get away it. Just go to a police station and try to report a police officer or child protection worker. Policing is a dirty dirty corrupt business. www.OttawaMensCentre.com",1,0.8256,0,0.6836,0,0.6775,1,0.6621,0,0.8481
A real PM. Thanks for the service to your country. Our current PM is an American want to be. Steven Harper is a Dominionist Evangelical warlord. The incrementalism idiot who hides behind 'economic freedom' as the Trojan horse of the oligarchy.,1,0.6049,0,0.7962,0,1.0,1,0.6049,0,0.7979
"so, as long as these terrorist thugs are burning Egyptians alive we should just sit back and contemplate our navels... like we did in the 30's with Hitler and Mussolini... you are the loser my friend and the terrorists are counting on people like you",1,0.6083,0,0.7871,0,0.7871,1,0.6083,0,0.7871
Know what? This is a pretty lame idea for an article. You'd expect more from a university prof.,1,0.8073,1,0.7784,0,0.6178,1,0.6065,0,0.7784
who is this idiot! another great reason I cancelled my subscription to this once great paper,1,1.0,0,0.7618,0,0.7618,1,0.7564,0,1.0
maybe they should get in the closet with harper,0,0.7986,0,1.0,0,1.0,0,1.0,1,0.6159
Is that fair to megalomaniacs?,0,1.0,0,1.0,0,0.7582,0,1.0,1,0.7528
"Madiba's values? Communist violence, incompetence, and corruption? Ma'am we already have a Liberal party.",0,0.8076,0,0.6044,0,0.8076,0,1.0,1,0.6044
"Harper wishes to build more modern, humane hell-holes?",0,1.0,0,0.7592,0,0.7559999999999999,0,1.0,1,0.7579
'Mr. Harper is not bringing back capital punishment. He?s doing worse. Condemning human beings to die in their cells like forgotten animals without the slightest trace of hope is a punishment more cruel than injecting them with lethal poison.'So?,0,1.0,0,0.813,0,1.0,0,0.8178,1,0.6023
"And if Harper is the smartest guy in the room, we must be talking about the Conservative caucus meeting room where the trained seals come to get their orders from PMO.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.7861
"How do i claim a free house, income, and sit on my bum?",0,1.0,0,1.0,0,0.7788,0,1.0,1,0.6063
In Jeff's world somehow cutting consumption taxes 'dampens spending'? What colour is the sky in your world?,0,0.7993,1,1.0,0,1.0,0,1.0,1,0.6033
"Yes, high prices make theft understandable.",0,0.7987,0,0.7987,0,0.7987,0,1.0,1,0.6033
". Meanwhile, over at the Justin Trudeau BBQ, 'the cars just keep rolling in .....' .",0,0.8009999999999999,0,0.8041,0,1.0,0,1.0,1,0.8024
"Research-driven sex education written and ""researched"" by Ben Levin (convicted sex offender).",0,1.0,0,0.8503,0,0.8503,0,1.0,1,0.7308
How quaint. A 'progressive conservative'. I thought they were fossilized by now.,0,0.6082,1,0.8127,0,0.7955,0,0.7955,1,0.6026
My reply to John Broadbent was deleted by the censors. Might be because I mentioned money.,0,1.0,0,0.7994,0,1.0,0,1.0,1,0.6011
Typical Harper bullying....Seems to work fer domestic relations......Let's give 'er a go fer foreign relations......If it don't work we can run and hide......like at home. Get right on that John....why do you think I keep you around!,0,0.6033,1,0.8085,0,0.8009999999999999,0,0.7948,1,0.6095
'he has become unhinged'...unhinged from what?...the blatant lies?,0,0.6063,0,0.6063,0,0.6063,0,0.8128,1,0.6029
"Sure, let's have used car dealers like Dean Del mastro deciding everything. Let's have Rob Ford, so policy can be decided by whoever phoned him last.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6134
"Yes, I'd like to hear an elaboration as well. A party receives 30% of the popular vote and ends up with 30% of the seats. How is that rigged? Pizza parliament? What's that?",0,1.0,0,1.0,0,1.0,0,1.0,1,0.7557
Remember the author is a Professor that lives in la-la land.,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6054
"Yeah, just like Canada's hate speech laws don't prevent you from having an opinion. I'm sure you have no problem with Canada's hate speech laws, right?",0,0.8122,0,0.6173,0,0.8122,0,0.8122,1,0.6059
And he walks on water...,0,1.0,0,1.0,0,1.0,0,1.0,1,0.8454
Alcohol kills far more people in Canada than guns. Let's ban all alcohol and guns and therefore that will eliminate suicides caused by these things. Simple solutions are the best. (But for the fact that they don't actually work.),0,1.0,0,1.0,0,1.0,0,1.0,1,0.6059
The Leap Manifesto brings to mind Mao's Great Leap Forward. An estimated 75 million lives were lost because of that well-meaning initiative.,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6083
I heard that there is this new thing called Google......,0,0.812,0,0.6007,0,0.812,0,0.812,1,1.0
Kind of like the New York Rangers. All huff and puff.,0,0.6035,0,0.807,0,0.807,0,0.6035,1,0.6075
How about being a cheerleader for a solvent Canada?,0,0.6103,0,0.6103,0,0.6103,0,0.7994,1,0.6103
"@Catherine,So corporation don't work in the free market, but government does? Got it.",0,0.8123,0,0.6001,0,1.0,0,1.0,1,0.8077
It was an open bar on Justin's inauguration day. It is easy to have good taste on other peoples money.,0,0.7966,0,0.7966,0,0.7966,0,0.7966,1,0.633
This present edition of the parliament must be the low point in our political history. It is nothing but a gong show with the worst possible ruling party and official opposition. There is some solace though. It can't get any worse.,0,0.6037,0,0.6037,0,0.8139,0,0.6037,1,0.6112
like baird stepping into a coffee shop in east Jerusalem semantics or establishing falsehoods as facts on the ground semantics?,0,0.8116,0,1.0,0,0.8116,0,0.6005,1,0.6002
World toilet day ?!? People clearly have too much time on their hands.,0,0.6031,0,0.6031,0,0.7997,0,0.7997,1,0.6114
"Sooo, Monsanto is now a selfless angel of mercy? I have this pyramid . . .",0,0.8022,0,0.8022,0,1.0,0,1.0,1,0.6025
Gotta wonder what the heck were they smoking down there at Front Street to arrive at such a nonsensical argument. Wingnuttedness is evidently not in the exclusive purview of Mr. Harper and his crewReaders deserve better.,0,0.7925,1,0.6324,0,0.7925,0,1.0,1,0.6117
"90% of people imprisoned for hate crimes come from public schools. Yep, sounds like there is no problem with the schooling system there hey!",0,0.7961,0,0.8788,0,0.8818,0,0.8428,1,0.8866
"I am a lifelong Conservative voter, but am fed up with these misleading ads. He didn't say budgets will balance themselves... the quote is taken so far out of context, that I really don't believe anything they are saying in this campaign.",0,1.0,0,1.0,0,0.7988,0,1.0,1,0.627
PM Zoolander offers hope and inspiration for all young aspiring dictators around the world,0,0.7638,1,0.7581,0,0.7638,0,0.7638,1,1.0
The dream of advanced nuclear to extract the remaining energy from spent fuel has been a decade away for four decades. Keep dreaming.,0,0.8101,1,1.0,0,0.6031,0,1.0,1,1.0
"But our education establishment graduates ""critical thinkers"" by the gazillion .-)",0,1.0,0,1.0,0,1.0,0,0.8158,1,0.8004
"The fact that NO media in Canada dares to support New Democrats editorially for fear of business retribution couldn't have anything to do with it, of course.",0,0.7929,0,0.7929,0,1.0,0,1.0,1,0.7917
There should have been a trigger warning on this article. I don't feel the globe is a safe space for me and therefore should be shut down.,0,0.8123,0,1.0,0,1.0,0,1.0,1,0.8058
Trudeau didn't hand pick: WrightDuffyWallinBrazeauOdaBruce CarsonPenashueAnd those are just the cheats. I don't have enough space for the incompetents.,0,1.0,0,0.8104,0,0.7927,0,1.0,1,0.6083
"And don't forget to visit the gift shop for your asbestos bust of Dear Leader Harper and a glimpse at the $127 billion deficit! All Hail Harper's Mother, Canada!",0,0.6313,0,0.6333,0,0.8702,0,0.8702,1,0.8813
"Posters here have been challenging Atwood to lower her 'carbon footprint' by giving up travelling by auto, plane, etc. You are barking up the wrong tree, she never used them, she gets around via broom.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.7917
...and this is a paid announcement by the Liberal party of Canada. Is this journalism? Wow.,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
I hear that Fox is starting a reality show that's a spin-off of 'Celebrity Boxing'. It features celebrities sparring with disgraced politicians. Doug will fight Danny Bonaduce and Rob will fight Tanya Harding.,0,1.0,0,0.8102,0,1.0,0,0.8148,1,1.0
"Ah yes. The poor, neglected, downtrodden civil servant. Please pass me a tissue ... I feel a tear of sympathy welling in my eye.",0,0.8532,0,0.8533,0,0.8161,0,0.8905,1,1.0
Feel free to add it to your bag of concern troll talking points.,1,0.7444,0,1.0,0,1.0,0,0.7621,1,0.7621
Excuse me while I pat my own back... and not mention the election results... and it wasn/t my fault... Party decisions you know...,0,0.8081,0,0.6096,0,0.6096,0,1.0,1,1.0
'President Dwight Eisenhower arrived at Union Station on a visit during the Second World War.'Huh? What was Eisenhower president of during WWII? The Elks club?,0,0.8305,0,0.8396,0,1.0,0,0.6454,1,0.8436
sounds good. let's disband the military and simply keep paying everyone's salary... that'd be the intreasts of the soldiers first,0,0.8497,0,1.0,0,1.0,0,0.8497,1,0.87
One commentator on the CBC last night said Harper needs a terrorist attack to improve his numbers. Blue sweaters and kittens just aren't enough to save him anymore.,0,0.8076,0,0.8029,0,0.8029,0,0.8076,1,0.7966
"Health care in the private sector. Have you had to wait for anything which is produced by the private sector? Have you been able to afford it? Why not for health care? Oh the US. Special, very special. Who else has a Trump/Hillary?",0,1.0,0,0.7979999999999999,0,0.8059,0,1.0,1,0.6039
"similarly, the alarmists have to stop talking about lowering the earth's temperature , like a thermometer. Comical. What's next ? Change wind direction ?",0,1.0,0,0.7981,0,0.7981,0,1.0,1,0.8124
"Do I disbelieve everything this guy is saying? Hey, is the Pope Catholic?",0,1.0,0,0.7179,0,0.8549,0,0.8554,1,0.871
"Electoral fraud conviction, robo calling, lying in parliament about witnessing voter fraud. Gotta love conservative politics.",0,1.0,0,0.8001,0,0.8001,0,1.0,1,0.7985
I suspect nothing would empty out a bar in Manhattan quite as fast as this Canadian lady smugly telling her fellow patrons that Canada is the hero they really need. Jeesh...,0,0.8092,0,1.0,0,1.0,0,1.0,1,0.6001
Piltdown Man caused global warming!,0,1.0,0,0.7958,0,1.0,0,1.0,1,0.7998
"Keep up the censorship G&M, apparently only the Left is allowed to comment!",0,0.6689,0,0.6689,0,0.6689,0,0.6689,1,0.6665
German engineering my Das.,0,0.799,0,0.799,0,0.799,0,0.799,1,0.6077
"canadians please standby attack ads will be in full force during tonights hockey games, do not despair action plan ads will also be broadcast.",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6011
"Yes, climate change is why I'm voting for Justin Trudeau - so I can light up a joint and forget about all my problems! As long as I get my welfare cheque from Alberta oil what do I care about my country being run by a drama teacher?",0,1.0,0,0.7959,0,1.0,0,1.0,1,0.608
So fast knee-jerk reactions is how to drive safe?,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6119
Hmm. I think that Websters uses Donald Trump as a definition of 'liar'.,0,0.6293,0,1.0,0,1.0,0,0.8190000000000001,1,0.6174
And over 5 million blacks couldn't vote for Hillary's continuation of Obama policy because she's white.,0,0.7965,0,0.7965,0,0.6035,0,0.7965,1,0.6179
"Gadzooks, an Apollo moon landing indeed. Who would have thought it would be so difficult to put some beer in grocery stores, or for that matter, sell more beer at the LCBO?? Entertaining editorial (and rings so true).",0,0.7955,0,0.7955,0,1.0,0,1.0,1,0.6139
Blaming the victim? Nice.,0,0.8106,0,0.8106,0,0.7906,0,1.0,1,0.8106
"Nice going, D_Peters ..... you just leaked Harper's next campaign ""promise"".",0,0.6096,0,0.7956,0,1.0,0,0.8113,1,0.6055
"'I turned out fine.' Ahh, yes, another objective view...",0,1.0,0,0.8184,0,1.0,0,0.8184,1,0.7809999999999999
Right on. I'm sure the wise and future leaders of age will rely on the Pokies rather than a few thousand scientists who spend lifetimes measuring changes in our atmosphere and oceans.,0,0.9575,0,0.8379,0,0.9594,0,1.0,1,0.7297
And we can send him to the moon to preside over the universe. I think this might just work.,0,1.0,0,0.6028,0,0.8055,0,0.8055,1,0.8039
"No sports, no clubs, no volunteering. Sounds great.",0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
Almost as funny as Harper being in bed now with Obama. Gotta love it!,0,1.0,0,0.8113,0,1.0,0,1.0,1,0.6007
"I want to hand Konrad a pitchfork, stick him outside a hardware store in Barry's Bay beside a life size cardboard cutout of Stephen Harper and take a picture... Conservative Gothic!",0,0.8056,0,0.6051,0,0.8056,0,0.6001,1,0.6051
I'm grateful to BLM. They just made it easier to explain the meaning of 'counterproductive.',0,1.0,0,0.7929,0,0.7929,0,1.0,1,0.6025
Or the report comment button like you do,0,0.8059,0,0.6044,0,0.6039,0,1.0,1,0.8012
So 'Jesus-y'.,0,0.7922,0,0.7922,0,0.7922,0,1.0,1,0.8217
"Mandatory carriage is not good, but CBC mandatory suction pipe to my wallet is even worse.",0,0.8017,0,0.8048,0,0.7835,0,1.0,1,0.7951
"Poor Hamas will have to stop shooting rockets into Israel, and also stop all other acts of terrorism against Israel",0,0.6742,0,0.6742,0,0.8385,0,0.8357,1,0.8385
Are you sure that was a kitten and not Renata?,0,0.8206,0,1.0,0,1.0,0,1.0,1,0.6221
"Yeah, sure. Would that be before or after the state starts tattooing barcodes on the backs of our necks?",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6226
"Your comments are awaiting Moderation. If okely dokely in our version of okely dokely, then you may see the light of day. Or Not.",0,0.81,0,1.0,0,0.8067,0,1.0,1,0.7949
"We have it already.....in the public service!!!! Just joking, I think.",0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
"Lots of backslapping and premature congratulations by political hacks and mainstream media shills, doing the 'circle jerk', with how well things supposedly went.",1,0.6166,0,0.7946,0,0.6024,0,0.797,1,0.6058
There's nothing wrong with birds of a feather flocking together unless you're white - this is a big no-no. Complaints about lack of diversity etc will be cried out at the drop of a hat.,0,0.6231,0,0.7913,0,1.0,0,0.6231,1,1.0
"Oh no, theyre too 'progressive' around here for that. More likely they'll just chalk it up to 'Islamaphobia'. Facts be darned",0,1.0,0,1.0,0,0.7886,0,1.0,1,0.6083
"If it's going to zero, let's burn it all! Cheap electricity, love it.",0,1.0,0,0.7987,0,1.0,0,0.7987,1,0.6201
maybe the police should have given him a cupcake?,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6174
"Before I read the column I thought: I know what Wente is going to argue, but how is she going to say it? How can you make the argument? Then I read the column, and all I can say is that this lady is a very skilled writer, an expert rhetorician.",0,1.0,0,0.7856,0,1.0,0,1.0,1,0.6203
The article should start with the warning: 'This is a Paid Advertisement',0,0.6063,0,0.6196,0,0.6063,0,1.0,1,0.6029
Thanks Comrade. Paranoia strikes deep.,0,0.8138,0,1.0,0,1.0,0,1.0,1,0.6057
Dreaming again are we.,0,1.0,0,0.7885,0,0.7917,0,1.0,1,0.7917
"Yes. All those over 60 should be denied the right to vote, anywhere, for anything. However, they should still be required to pay taxes.",0,0.8088,0,0.8088,0,0.8088,0,0.8088,1,1.0
classic. bring the plight of desperate refugees into the discussion of Alberta's economic failings..,0,0.7952,0,0.6061,0,0.6061,0,1.0,1,0.6065
the real terror in Canada is robo-con harper and his cons.,0,0.6023,0,0.6043,0,1.0,0,0.6023,1,0.7934
Oh That Madge... anything for a headline./..,0,0.813,0,0.813,0,1.0,0,0.813,1,0.6002
Thanks for the little dose if common sense,0,0.8014,0,0.6031,0,0.8014,0,0.8014,1,0.6153
Dear Mr. MartinThe 'Kid' is a 41 year old man. He looks visually younger because he takes care of himself and has a youthful attitude. People referencing him as such must be elderly...,0,0.6011,0,0.604,0,0.7918,0,1.0,1,0.8013
"Its odd that nobody has yet to comment on the use of male sexuality in the world of entertainment Male teen pop stars are as much about their look as their music. So too actors. Hunks, beefcake, blah, blah blah... I hear it all the time.",0,1.0,0,1.0,0,0.7951,0,1.0,1,0.6203
So an unelected and unaccountable judge used his power whatever way he chose to exonerate an unelected and unaccountable senator. What a surprise!,0,0.9207,0,0.7232,0,0.8396,0,0.9207,1,0.7264
Ignorance - yes. How else could an articling law student become premier of New Brunswick? How could a drama teacher become Prime Minister?,0,0.7981,0,1.0,0,0.8102,0,1.0,1,0.6032
"Great, maybe the Twin Towers will be back on the front page?!",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6122
"A little levity at Xmas with animals getting into heaven , my father did not think that Protestants could get into heaven must be a strange place , wonder what time cocktails are served????",0,0.6316,0,0.7611,0,0.7611,0,0.7611,1,0.6219
Bwahahahahaha. next they'll want to be paid in US$,0,0.6057,1,0.604,0,0.7988,0,0.7988,1,0.604
I think you have to include a 'winkee face' for some people to get sarcasm. But I'm not a 13 year old girl so I never include it either.,0,1.0,0,0.7912,0,1.0,0,1.0,1,1.0
But Steve is writing a 'hockey history' book. Doesn't that count? :-),0,1.0,0,1.0,0,1.0,0,1.0,1,0.6055
"Would love to hear someone say they are sorry for all the Iraqi and Afghani families that have been butchered. Oh, I forgot ... U.S. lives are worth more.",0,0.805,0,0.6005,0,1.0,0,1.0,1,1.0
Xenophobia is a good thing. No people can survive without it.,0,0.8009999999999999,0,1.0,0,1.0,0,0.8073,1,0.6005
More refugees per capita than... who?!? Anyone? Don't swallow the kool-aid!,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6012
"Banning the niqab at citizenship ceremonies sends a powerful message to new citizens: Welcome to Canada, where you are free to wear whatever you like, as long as it is approved by Stephen Harper and the Conservative Party.",0,0.7867,0,1.0,0,1.0,0,1.0,1,0.8127
"Ah yes John_S! It is wrong to have an opinion,,, unless of course it conforms to my opinion. Somehow reminds me of,,,,,",0,1.0,1,0.6071,0,0.8003,0,1.0,1,0.8117
Yeah... a new PM every ten months... something tomstrive for!,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6136
Can't wait for the Editors satire on supporting Harper again in 2015. That is the sickest joke played on Canadians in 9 years.,0,0.7936,0,0.8128,0,0.6063,0,1.0,1,0.6029
I apologize for my skin colour.... I inherited it from my parents and they from their respective parents.....I found this article to be disturbing and I'm still perplexed at the central message in it.,0,1.0,0,0.6099,0,0.7949,0,1.0,1,0.7886
Your wife must really love you.,0,0.7526,0,0.7526,0,0.7526,0,0.7526,1,1.0
Im willing to bet that they're over ecological footprint is smaller than the average person.,0,1.0,0,1.0,0,0.7997,0,1.0,1,0.6197
Kim Kardashian for President!,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
The Telegraph. How surprising.,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
"But you have to really feel sorry for those poor school teachers and municipal employees, eh?",0,0.8063,0,0.8063,0,1.0,0,1.0,1,0.7972
you and mh must be smoking buddies,0,0.6005,1,0.6136,0,0.6005,0,0.6005,1,0.6005
~the 70's are over~Better still: the '70s are over.,0,1.0,1,0.6083,0,0.7903,0,1.0,1,0.805
"perhaps the next near election video of Ms Wynne will be of her running again , a little faster this time... but with lights and sirens just barely visible and audible at first but becoming louder and getting closer in the background",0,0.6138,0,0.8015,0,1.0,0,0.8015,1,0.8036
Everyone knows that the rich are hurting and need our financial assistance. ,0,0.7158,0,0.679,0,0.7154,0,0.8420000000000001,1,0.8826
What a surprise! Toronto has 'a problem.',0,0.7581,0,1.0,0,1.0,0,0.7581,1,1.0
"And for some in here, Praise Trump almighty from whom all blessings flow. In the name of the hot wife, daughter and unholy candidate.",0,0.7826,0,1.0,0,1.0,0,1.0,1,0.8122
"Right on, D_Peters. Sounds like fun. What a work ethic, eh?",0,0.711,0,0.7155,0,0.7155,0,0.711,1,0.7105
"You should write another comment, wilnel - there are a few right-wing buzzwords you didn't use yet. Not many, but some.",0,0.7615,0,0.7197,0,0.7659999999999999,0,0.8833,1,0.8098
"Hey Barb, go smoke a cigarette with Bev Oda...",1,0.613,0,0.6066,0,0.7994,0,0.7994,1,0.6066
LOL....when was India's history so illustrious?,0,0.6017,1,0.6082,0,0.7954,0,0.8063,1,0.8009
Persistent? Any ConTrolls need a dictionary? Hitler was persistent as is Isis.,0,0.6064,1,0.6078,0,1.0,0,0.8016,1,0.6137
"@rory - you might not like its name, but that's its name. Is the White House really a 'house'? Stop calling it one! I suggest the 'The White Building'. I also don't really like 'Parliament Hill' - how about 'Parliament Bluff'?",0,1.0,0,1.0,0,1.0,0,1.0,1,0.6218
Oops....seems Morneau and Trudeau forgot the health care file when they opened the spending spigots! Oh well Sunny ways!,0,0.7549,0,0.7549,0,1.0,0,0.7549,1,0.7587
And Harper believes he should be re-elected to continue this nasty cycle. Unbelievable.,0,1.0,0,1.0,0,1.0,0,1.0,1,0.6029
Welcome to HarperLand where 'core' values override the majority's. We have to get rid of this mob.,0,0.8015,0,1.0,0,1.0,0,0.8174,1,0.7819
"Yes, no regional tensions existed under Liberal regimes . Those referendum things were imaginary.",0,0.8794,0,0.8009,0,0.9228,0,1.0,1,0.7973
"[Asian demand for fossil fuel is just getting started.] Really? Speaking of fossils....Hey, how's that Energy East Pipeline coming along there? Find any investors yet?",0,0.7988,1,0.6211,0,0.7995,0,1.0,1,0.8062
